Text,Label
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25999,26.00,-17.00,1,Clothing,Stole""",PurchaseOrder
"Purchase Order,""54 Tourtiare 32 7.45""",PurchaseOrder
"Receipt,""receipt11.jpg,of 18 Past evo fy Pi itucket 4 us py gro g00916 Facebook yelp Trip Advisor Server PH BAR P 060919 428 py Che Table 2 k 14 Steak Tip Skevers Piatto Gorsonzola Root beer jubtotal aK Total staurant Ho ve festaurant Hours""",Receipt
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""51 Manjimup Dried Apples 130 53""",PurchaseOrder
"Purchase Order,""leo Icamembert Pierrot 15 34""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-26061,508.00,203.00,2,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-26062,50.00,-17.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""10581 2017-06-26 aria Cruz""",PurchaseOrder
"Invoice,""X51006557508.jpg,HAKASSAR FRESH MARKET SDN BHD,,,26102017,0,v""",Invoice
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""l21 Sir Rodneys Scones 130 10""",PurchaseOrder
"Purchase Order,""purchase_orders_10537.pdf,""",PurchaseOrder
"Invoice,""10918,BOTTM,2018-03-02,tzabeth Lincoln,invoice_10918.pdf""",Invoice
"Shipping Manifest,""order_10963.pdf,Order ID 10963 Shipping Details Ship Name Furia Bacalhau  Frutos do Mar Ship Address Jardim das rosas n. 32 Ship Cty Lisboa Ship Region Souther Europe Ship Postal Code 1675 Ship Country Portugal Customer Details CustomerID FURIB Customer Name Furia Bacalhau e Frulos do Mar Employee Details Employee Name Anne Dodsworth Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-03-19 Shipped Date 2018-03-26 Products Product Camembert Pierrot Quantity 2 Unit Price 34.0, Total 68.0 Total Price otal Price 68.0""",ShippingDocument
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25804,321.00,26.00,3,Electronics,Printers""",PurchaseOrder
"Purchase Order,""B-26051,1337.00,147.00,7,Electronics,Printers""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51006414711.jpg,TAX IHVOICE,,DOMINO,,45.70,""",Invoice
"Purchase Order,""leo IGudbrandsdalsost 130 28.8""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""71 Flotemysost 120 21.5""",PurchaseOrder
"Purchase Order,""38 Cote de Blaye 40 2108""",PurchaseOrder
"Purchase Order,""lo IMishi Kobe Niku 16 97""",PurchaseOrder
"Purchase Order,""lat Jacks New England Clam Chowder 120 lees""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51006466062.jpg,TAX INVOG TL CE.,OG,,,00,TAX INVOICE OF GST""",Invoice
"Purchase Order,""B-25650,28.00,-26.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25623,158.00,69.00,3,Clothing,Stole""",PurchaseOrder
"Purchase Order,""0719 2017-10-27 Jaime Yorres""",PurchaseOrder
"Purchase Order,""75 IRhonbrau Klosterbier 18 7.75""",PurchaseOrder
"Purchase Order,""7 lUncle Bobs Organic Dried Pears 120 130""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""purchase_orders_10754.pdf,""",PurchaseOrder
"Purchase Order,""lea Tarte au sucre 12 490.3""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X510063293951.jpg,B  BEST RESTAURANT,OICE,,,7.40,CHANGE 0""",Invoice
"Shipping Manifest,""order_10912.pdf,Order ID 10912 Shipping Details Ship Name Hungry Ow Al-Night Grocers Ship Address 8 Johnstown Road Ship Cty Cork Ship Region British sles Ship Postal Code None Ship Country Ireland Customer Details Customer 1D HUNGO Customer Name Hungry Ow Al-Night Grocers Employee Details Employee Name Ancrow Fuller Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-02-28 Shipped Date 2018-03-18 Products Product Queso Cabrales Quantity 40 Unit Price 21.0, Total 840.0 Product. Tharinger Rostbratwurst Quantity 60 Unit Price 123.79, Totat 7427.400000000001 Total Price Total Price 6267 400000000001""",ShippingDocument
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""10931,RICSU,2018-03-06,hichae Hote,invoice_10931.pdf""",Invoice
"Purchase Order,""B-25679,76.00,-50.00,1,Clothing,Saree""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-26052,25.00,7.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""30 Nord-Ost Matjeshering 40 25.89""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""10510 2017-04-18 Jose Pavarotti""",PurchaseOrder
"Purchase Order,""B-25652,206.00,-206.00,3,Clothing,Saree""",PurchaseOrder
"Invoice,""X51006329402.jpg,,,,,,""",Invoice
"Purchase Order,""77 Original Frankfurter grune Soke 15 13""",PurchaseOrder
"Purchase Order,""B-25845,82.00,33.00,4,Clothing,Kurti""",PurchaseOrder
"Purchase Order,""35 Steeleye Stout 25 18""",PurchaseOrder
"Purchase Order,""B-25654,54.00,-3.00,3,Clothing,Saree""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""10729 2017-11-04 Felipe tzquierdo""",PurchaseOrder
"Receipt,""receipt313.jpg,Artisanal Studio Pvt.Ltd. LA BODEGA License Amanya Hospitality 29,Midan Link,Walking Plaza Khan Market Tel 011-43105777  INVOICE B.No  F-1963 Dt  07-Jun-2015 1433 Dero PX 2-2 Wt  Op  ATUL Description Qty Amount 1,500.00 0.00 0.00 BRUNCH 4 COURSE 1 Comp. - BRINCH LAMB TACO 1 Comp. - BRUNCH FISH TACO 1 Comp. - SCRAMBLED EGG WIT 1 0.00 Comp. - TAMARIND WATER 1 0.00 GUAVA AND MINT 2 deer 00 Comp. - LAMB BURGER  Comp. - EGG BENEDICT 1 BRUNCH 2 COURSE 1 Comp. - FLAN DE CAJETA 1 Sub Total  2,890.00 Service Charge 10  289 .00 Food Taxable VAT 12.5  344.00 Beverage Taxable VAT 12.5  54.00 Service Tax 5.6  178.00 Bill Total  3,755.00 Thank You  TIM 4G.07486923648  S.1.4O .AALCATEa9DSDO01""",Receipt
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10720.pdf,""",PurchaseOrder
"Purchase Order,""10527 2017-05-05 Horst Kloss""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51005361950.jpg,,18287102ToN49,INVOICE,,3,CHANGE RH""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""10654,BERGS,2017-09-02,cristina Berglund,invoice_10654.pdf""",Invoice
"Purchase Order,""26 Gumbar Gummibarchen 15 31.23,""",PurchaseOrder
"Purchase Order,""11034 2018-04-20 Rene Philips""",PurchaseOrder
"Purchase Order,""10932 2018-03-06 Laurence Lebinan""",PurchaseOrder
"Purchase Order,""l22 IGustafs Knickebrod 120 21""",PurchaseOrder
"Shipping Manifest,""order_10664.pdf,Order ID 10664 Shipping Details Ship Name Furia Bacalhau  Frutos do Mar Ship Address Jardim das rosas n. 32 Ship Cty Lisboa Ship Region Souther Europe Ship Postal Code 1675 Ship Country Portugal Customer Details CustomerID FURIB Customer Name Furia Bacalhau e Frulos do Mar Employee Details Employee Name Nancy Davelio Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-09-10 Shipped Date 2017-00-19 Products Product ture Quantity 24 Unit Price 31.0, Total 744.0 Product Gnecchi di nonna Alice Quantity 12 Unit Price 38.0 Total 456.0 Product Louisiana Fiery Hot Pepper Sauce Quantity 15 Unit Price 21.05 Tota 315.75 Total Price Total Price 1815.75""",ShippingDocument
"Shipping Manifest,""order_10579.pdf,Order ID 10579 Shipping Details Ship Name Lets Stop N Shop Ship Adress 87 Polk St Suite 5 Ship Cty San Francisco Ship Region North America Ship Postal Code 94117 Ship County USA Customer Details CustomerID LETSS Customer Name Lets Slop N Shop Employee Details Employee Name Nancy Davelio Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-06-25 Shipped Date 2017-07-04 Products Product Genen Shouyu Quantity 10 Unit Price 15.5, Total 155.0 Product Rhénbrau Klosterbier Quanity 21 Unit Price 7.78, Total 162.75 Total Price Total Price 317.75""",ShippingDocument
"Shipping Manifest,""order_10437.pdf,Order ID 10437 Shipping Details Ship Name Wartian Herklus Ship Address Torkatu 38 Ship Cty Oulu Ship Region Scandinavia Ship Postal Code 90110 Ship Country Finiand Customer Details CustomerID WARTH Customer Name Wartian Herkku Employee Details Employee Name Laura Callahan Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2017-02-08 Shipped Date 2017-02-12 Products Product Perth Pasties Quantity 15 Unit Price 26.2 Tota 393.0 Total Price otal Price 293.0""",ShippingDocument
"Invoice,""X51007846304.jpg,UNIHAKKA INTERNATIONAL SDN BHD,Invoice,,,100100000031,CASH RM7""",Invoice
"Purchase Order,""10300 2016-12-23 Roland Mendel""",PurchaseOrder
"Invoice,""10709,GOURL,2017-10-17,andre Fonseca,invoice_10709.pdf""",Invoice
"Invoice,""X51006619496.jpg,TAMAN BERKELEY,s,INVOICE,,6,CHANGE RH 00""",Invoice
"Purchase Order,""B-26002,113.00,28.00,2,Clothing,Saree""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""17 Alice Mutton ie 139""",PurchaseOrder
"Invoice,""X51005676539.jpg,SYARIKAT PERNIAGAAN GIN KEE,a,SIMPLIFIED,10012018,23.32,Change""",Invoice
"Purchase Order,""B-25938,59.00,25.00,3,Clothing,Stole""",PurchaseOrder
"Purchase Order,""B-25672,27.00,-15.00,1,Clothing,Stole""",PurchaseOrder
"Purchase Order,""10636 2017-08-19 Pirkko Koskitalo""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""X51006557170.jpg,,,,29102017,44.76,Vi b Date""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""lea IWimmers gute Semmelknédel 130 133.25""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-26057,224.00,87.00,3,Clothing,Trousers""",PurchaseOrder
"Purchase Order,""10930 2018-03-06 Pascale Cartrain""",PurchaseOrder
"Purchase Order,""3 lAniseed Syrup 50 ie""",PurchaseOrder
"Purchase Order,""B-25815,35.00,14.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10549.pdf,""",PurchaseOrder
"Purchase Order,""B-25858,29.00,11.00,4,Clothing,Skirt""",PurchaseOrder
"Shipping Manifest,""order_10495.pdf,Order ID 10495 Shipping Details Ship Name Laughing Bacchus Wine Celars Ship Address 2319 Elm St Ship Cy Vancouver Ship Region North America Ship Postal Code VaF 21 Ship Country Canada Customer Details CustomerID LAUGE Customer Name Laughing Bacchus Wine Colars Employee Details Employee Name Janet Levering Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-04-03 Shipped Date 2017-04-11, Products Product Tunnbréd Quantity 10 Unit Price 7.2 Tota 720 Product Jacks New England Clam Chowder Quantity 20 Unit Price 77 Total 154.0 Product Orginal Frankurer grine Sotte Quantity 5 Unit Price 10.4 Total 520 Total Price Total Price 278.0""",ShippingDocument
"Purchase Order,""lao Maxilaku 130 16""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""52 Filo Mix ie 7""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25861,44.00,14.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10662.pdf,""",PurchaseOrder
"Purchase Order,""0446 2017-02-14 Karin Josephs""",PurchaseOrder
"Shipping Manifest,""order_11012.pdf,Order ID 11012 Shipping Details Ship Name Frankenversand Ship Address Berliner Platz 43 Ship Gay Munchen Ship Region Western Europe Ship Postal Code 80805 Ship Country Germany Customer Details CustomerID FRANK Customer Name Frankenversand Employee Details Employee Name Nancy Davelio Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-04-09 Shipped Date 2018-04-17 Products Product Teatine Chocolate Bleculs Quantity 50 Unit Price 9.2 Total 459.99990900900904 Product Camembert Pierrot Quantity 36 Unit Price 34.0, Total 1224.0 Product Flotemysost Quantity 60 Unit Price 21.5, Total 1290.0 Total Price Total Price 2974.0""",ShippingDocument
"Purchase Order,""lea Vegie-spread 130 43.9""",PurchaseOrder
"Purchase Order,""B-25852,45.00,12.00,4,Clothing,Hankerchief""",PurchaseOrder
"Shipping Manifest,""order_10631.pdf,Order ID 10631 Shipping Details Ship Name La maison d-Asio Ship Address 1 rue Alsace-Loraine Ship Cty Toulouse Ship Region Western Europe Ship Postal Code 31000 Ship Country France Customer Details CustomerID LAMAL Customer Name La maison Asie Employee Details Employee Name Laura Callahan Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2017-08-14 Shipped Date 2017-08-15 Products Product Rhénbrau Klosterbier Quantity 8 Unit Price 7.75, Total 620 Total Price Total Price 62.0""",ShippingDocument
"Purchase Order,""B-25948,152.00,23.00,3,Furniture,Furnishings""",PurchaseOrder
"Purchase Order,""B-25671,832.00,0.00,3,Clothing,Trousers""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""2 Ichang 40 152""",PurchaseOrder
"Purchase Order,""purchase_orders_10375.pdf,""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X510063347413.jpg,RRR REAR KE AR RRR R TAHA RARE TEER REA ARR,2,,,7,d""",Invoice
"Purchase Order,""28 Rosle Sauerkraut ie 45.6""",PurchaseOrder
"Purchase Order,""0 kura 120 31""",PurchaseOrder
"Purchase Order,""purchase_orders_10346.pdf,""",PurchaseOrder
"Purchase Order,""leo ICamembert Pierrot lo 34""",PurchaseOrder
"Receipt,""receipt198.jpg,BAR BISTORANTE STABILINENTO HARBIN E TERHALE SAN HONTANO S.Rt acco AKENO NAD VIA .MONTANO paRTITA Tua 00200430635 EURO 2x 0-0 basso  Stoviglie 1,00 2x 5-00 Hacedonia 10-00 Insalata Negombo 10.00 Bufala 8.00 Ponodorini 4.00 Nat 12 It 1.00 TOULE  at 00 CONTANTE REG. 001 OPER. 1 28-08-2018 1241 SCONTRINO FISCALE N. 52 ha ee tu 4400312""",Receipt
"Purchase Order,""B-25653,668.00,-31.00,3,Electronics,Printers""",PurchaseOrder
"Purchase Order,""34 Sasquatch Ale 10 14""",PurchaseOrder
"Purchase Order,""16 Paviova 15 17.45""",PurchaseOrder
"Purchase Order,""B-25869,86.00,9.00,3,Clothing,Saree""",PurchaseOrder
"Invoice,""10337,FRANK,2016-10-24,peter Franken,invoice_10337.pdf""",Invoice
"Purchase Order,""purchase_orders_10656.pdf,""",PurchaseOrder
"Purchase Order,""10742 2017-11-14 Elizabeth Lincoln""",PurchaseOrder
"Purchase Order,""36 Inlaga Si 120 19""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10277.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51006620191.jpg,,,,,89,00,Cash 11""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51007579725.jpg,THONG RECIPE,OrderNo,,,55.90,27""",Invoice
"Shipping Manifest,""order_10713.pdf,Order ID 10713 Shipping Details Ship Name Save-a-ot Markets Ship Address 187 Suffolk Lr Ship Cty Boise Ship Region North America Ship Postal Code 83720 Ship Country USA Customer Details CustomerID SAVEA Customer Name Save-o-ot Markets Employee Details Employee Name Nancy Davelio Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2017-10-22 Shipped Date 2017-10-24 Products Product ture Quantity 18 Unit Price 31.0, Total 558.0 Product Gumbir Gummibarchen Quantity 30 Unit Price 31.23 Total 936.9 Product Rogede silt Quantity 10 Unit Price 9.5 Total 1045.0 Product Spegesié Quanity 24 Unit Price 120 Total 288.0 Total Price Total Price 2827.9""",ShippingDocument
"Shipping Manifest,""order_10599.pdf,Order ID 10599 Shipping Details Ship Name 8 Beverages Ship Address Fauntleroy Circus Ship Cy London Ship Region British Isles Ship Postal Code EC2 5NT Ship County UK Customer Details CustomerID BSBEV Customer Name Bs Beverages Employee Details Employee Name Michael Suyama Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-07-18, Shipped Date 2017-07-21 Products Product Tarte au suere Quantity 10 Unit Price 49.3, Total 498.0 Total Price Total Price 493.0""",ShippingDocument
"Purchase Order,""18 Icamarvon Tigers 40 50""",PurchaseOrder
"Purchase Order,""B-25693,13.00,-13.00,2,Clothing,Skirt""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Shipping Manifest,""order_10417.pdf,Order ID 10417 Shipping Details Ship Name Simons bistro Ship Address Vinbotet 34 Ship Cty Kebeshavn Ship Region Northern Europe Ship Postal Code 1734 Ship Country Denmark Customer Details CustomerID SIMOB Customer Name Simons bistro Employee Details Employee Name Margaret Peacock Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-01-16 Shipped Date 2017-01-28 Products Product Cte de Blaye Quantity 50 Unit Price 210.8 Tota 10540.0, Product Spegesié Quantty2 Unit Price 9.6 Tota 192 Product Scotish Longbreads Quantity 36 Unit Price 10.0 Tota 360.0 Product Original Frankurter grine Sotte Quantity 35 Unit Price 10.4 Tota 364.0 Total Price otal Price 1123.2""",ShippingDocument
"Purchase Order,""B-26003,114.00,41.00,6,Furniture,Furnishings""",PurchaseOrder
"Purchase Order,""lat Jacks New England Clam Chowder 12 lees""",PurchaseOrder
"Purchase Order,""purchase_orders_10648.pdf,""",PurchaseOrder
"Invoice,""X51007846305.jpg,QRD FLR, AEGN TAMAN MALURT SC,2018061010100170023,SHOPPING,,127,Item Count 12 Cnange Amt 22""",Invoice
"Purchase Order,""10420 2017-01-21 Paula Parente""",PurchaseOrder
"Purchase Order,""10511 2017-04-18 Laurence Lebinan""",PurchaseOrder
"Purchase Order,""4 IChef Antons Cajun Seasoning 10 176""",PurchaseOrder
"Purchase Order,""56 IGnocchi di nonna Alice 130 38""",PurchaseOrder
"Invoice,""11029,CHOPS,2018-04-16,Yang Wang,invoice_11029.pdf""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_10771.pdf,Order ID 10771 Shipping Details Ship Name Emst Handel Shp Address Krchgaase 6 Ship Cty Graz Ship Region Western Europe Ship Postal Code 8010 Ship Country Austria Customer Details Customer 1D ERNSH Customer Name Emet Handel Employee Details Employee Name Anne Dodsworth Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-1210 Shipped Date 2018-01-02 Products Product Flotemysost Quantity 16 Unit Price 21.5, Total 344.0 Total Price Total Price 344.0,""",ShippingDocument
"Purchase Order,""purchase_orders_10761.pdf,""",PurchaseOrder
"Purchase Order,""lea Scottish Longbreads 36 10""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25906,78.00,27.00,3,Clothing,Stole""",PurchaseOrder
"Purchase Order,""55 Pate chinois 12 24""",PurchaseOrder
"Invoice,""X51008030563.jpg,RESTORAN WAN SHENG,INY,,,2,GST Summary Amount""",Invoice
"Invoice,""10817,KOENE,2018-01-06,Phiip Cramer,invoice_10817.pdf""",Invoice
"Purchase Order,""B-25951,742.00,198.00,2,Furniture,Bookcases""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51005719893.jpg,,,,,,Change""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""10768,AROUT,2017-12-08,Thomas Hardy,invoice_10768.pdf""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""10908 2018-04-03 IZbyszek Piestrzeniewicz""",PurchaseOrder
"Purchase Order,""1 Flotemysost 2 172""",PurchaseOrder
"Purchase Order,""77 Original Frankfurter grune Soke 120 13""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""30 Nord-Ost Matjeshering leo 20.7""",PurchaseOrder
"Purchase Order,""28 Rosle Sauerkraut 42 36.4""",PurchaseOrder
"Shipping Manifest,""order_10721.pdf,Order ID 10721 Shipping Details Ship Name QUICK-Stop Ship Address TaucherstraBe 10 Ship Cty Cunewalde Ship Region Western Europe Ship Postal Code 1307 Ship Country Germany Customer Details CustomerID QUICK Customer Name QUICK-Stop Employee Details Employee Name Steven Buchanan Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-10-29 Shipped Date 2017-10-31, Products Product Gula Malacca Quantity 50 Unit Price 19.45 Total 972.5 Total Price Total Price 972.5""",ShippingDocument
"Purchase Order,""B-25664,258.00,-27.00,2,Electronics,Phones""",PurchaseOrder
"Purchase Order,""10890 2018-02-16 Janine Labrune""",PurchaseOrder
"Purchase Order,""purchase_orders_11058.pdf,""",PurchaseOrder
"Purchase Order,""les Louisiana Hot Spiced Okra 10 13.6""",PurchaseOrder
"Purchase Order,""10374 2016-12-05 IZbyszek Piestrzeniewicz""",PurchaseOrder
"Purchase Order,""B-26098,82.00,8.00,3,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""39 Chartreuse verte 21 18""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""purchase_orders_10274.pdf,""",PurchaseOrder
"Purchase Order,""B-25958,360.00,32.00,3,Clothing,Saree""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25647,42.00,-6.00,4,Clothing,Saree""",PurchaseOrder
"Purchase Order,""H Chai ie 18""",PurchaseOrder
"Purchase Order,""B-25616,42.00,12.00,5,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""purchase_orders_10431.pdf,""",PurchaseOrder
"Purchase Order,""52 Filo Mix 120 7""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""10772,LEHMS,2017-12-10,tenate Messner,invoice_10772.pdf""",Invoice
"Purchase Order,""B-25652,174.00,-70.00,3,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""B-25698,207.00,-153.00,3,Clothing,Saree""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25752,1361.00,197.00,9,Furniture,Bookcases""",PurchaseOrder
"Purchase Order,""purchase_orders_10347.pdf,""",PurchaseOrder
"Shipping Manifest,""order_10386.pdf,Order ID 10386 Shipping Details Ship Name Familia Arquibaldo Ship Address Rua Orbs, 92 Ship Gy Sa0 Paulo Ship Region South America Ship Postal Code 0542-030 Ship Country Brazil Customer Details Customer 1D FAMIA Customer Name Famia Arquibaldo Employee Details Employee Name Anne Dodsworth Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-12-18 Shipped Date 2016-12-25 Products Product Guarana Fantastica Quantity 15 Unit Price 3.6 Total 54.0 Product Sasquatch Ale Quantity 10 Unit Price 11.2 Total 112.0 Total Price otal Price 166.0""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""purchase_orders_11056.pdf,""",PurchaseOrder
"Purchase Order,""B-25681,523.00,204.00,7,Clothing,Trousers""",PurchaseOrder
"Invoice,""10296,LILAS,2016-09-03,carlos Gonzalez,invoice_10296.pdf""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Shipping Manifest,""order_11052.pdf,Order ID 11052 Shipping Details Ship Name Hanari Carnes Ship Address Rua do Pago, 67 Ship Cy Rio de Janeiro Ship Region South America Ship Postal Code 05454-876, Ship Country Brazil Customer Details Customer 1D HANAR Customer Name Hanari Carnes Employee Details Employee Name Janet Levering Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-04-27 Shipped Date 2018-05-01 Products Product Ipoh Coffee Quantity 30 Unit Price 46.0, Tota 1380.0 Product Stop dérable Quantity 10 Unit Price 28.5, Total 285.0 Total Price otal Price 1605.0""",ShippingDocument
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""10739 2017-11-12 Paul Henriot""",PurchaseOrder
"Purchase Order,""purchase_orders_10873.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""purchase_orders_10957.pdf,""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Shipping Manifest,""order_10739.pdf,Order ID 10739 Shipping Details Ship Name Vins et alcools Chevalier Ship Address 59 rue de FAbbaye Ship Cty Reims Ship Region Western Europe Ship Postal Code 51100 Ship Country France Customer Details CustomerID VINET Customer Name Vins et alcools Chevalier Employee Details Employee Name Janet Levering Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-11-12 Shipped Date 2017-11-17 Products Product inlagd Sit Quantity 6 Unit Price 19.0 Total 114.0 Product Flo Mix Quantity 18 Unit Price 7.0 Total 126.0 Total Price Total Price 240.0,""",ShippingDocument
"Shipping Manifest,""order_10400.pdf,Order ID 10400 Shipping Details Ship Name Easter Connection Ship Address 35 King George Ship Cy London Ship Region British sles Ship Postal Code WX 6FW Ship County UK Customer Details CustomerID EASTC Customer Name Easter Connection Employee Details Employee Name Nancy Davelio Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-01-01 Shipped Date 2017-01-16 Products Product. Thoringer Rostbratwurst Quantity 21 Unit Price 99.0, Tota 2079.0 Product Steeleye Sout Quantity 35 Unit Price 14.4 Total 504.0 Product Manik Quantity 30 Unit Price 16.0 Total 480.0 Total Price Total Price 2063.0""",ShippingDocument
