Filename,Content
order_10624.pdf,"Order ID: 10624 ‘Shipping Details: ‘Ship Name: The Cracker Box ‘Ship Address: 55 Grzaly Peak Rl ‘Ship Gay: Bute ‘Ship Region: North America ‘Ship Postal Code: 59801 ‘Ship Country: USA Customer Details: (CustomerID: THECR (Customer Name: The Cracker Box Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-07 ‘Shipped Date: 2017-08-19 Products: Product Rossle Sauerkraut ‘Quantity: 10 Unit Price: 45.6, Total 456.0 Product. Tharinger Rostbratwurst (Quantity: 6 Unit Price: 123.79, Total 742.74 Product Gula Malacca (Quantity: 10 Unit Price: 19.45 Total 194.5 Total Price: ‘otal Price: 1999.24"
order_10625.pdf,"Order ID: 10625 ‘Shipping Details: ‘Ship Name: Ana Trjilo Emparedados y helados ‘Ship Address: Avda. de la Consttucién 2222, ‘Ship Cy: México OF ‘Ship Region: Central America ‘Ship Postal Code: 5021 ‘Ship Country: Mexico Customer Details: (CustomerID: ANATR {Customer Name: Ana Trjllo Emparedados y helados Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-08 ‘Shipped Date: 2017-08-14 Products: Product Tots ‘Quantity: 3 Unit Price: 23.25 Total 69.75 Product Singaporean Hokkien Fried Mee Quantity: 5 Unit Price: 14.0, Tota 70.0 Product Camembert Pierrot Quantity: 10 Unit Price: 34.0, Total 340.0 Total Price: Total Price: 470.75"
order_10626.pdf,"Order ID: 10626 ‘Shipping Details: ‘Ship Name: Berglunds snabbkop ‘Ship Address: Berguvsvagen 6: ‘Ship Gy: Lulea ‘Ship Region: Northern Europe ‘Ship Postal Code: §-958 22 ‘Ship County: Sweden Customer Details: (CustomerID: BERGS ‘Customer Name: Berglunds snabbkop Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-11 ‘Shipped Date: 2017-08-20 Products: Product Perth Pasties (Quantity: 12 Unit Price: 328 Totak 393 50999000900907 Product Camembert Pierrot ‘Quantity: 20 Unit Price: 36.0, Total 680.0 Product Flotemysost (Quantity: 20 Unit Price: 21.5, Total 430.0 Total Price: ‘otal Price: 1503.6"
order_10627.pdf,"Order ID: 10627 ‘Shipping Details: ‘Ship Name: Save-a-ot Markets ‘Ship Address: 187 Suffolk Lr ‘Ship Cty: Boise ‘Ship Region: North America ‘Ship Postal Code: 83720 ‘Ship Country: USA Customer Details: (CustomerID: SAVEA (Customer Name: Save-o-ot Markets Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-11 ‘Shipped Date: 2017-08-21 Products: Product Tarte au suere Quantity: 15 Unit Price: 49.3, Total 730.5 Product Rod Kaviar (Quantity: 35 Unit Price: 150, Total 525.0 Total Price: Total Price: 1264.5"
order_10628.pdf,"Order ID: 10628 ‘Shipping Details: ‘Ship Name: Blondel pare et fs ‘Ship Address: 24, place Kleber ‘Ship Gy: Swasbourg ‘Ship Region: Western Europe ‘Ship Postal Code: 67000 ‘Ship Country: France Customer Details: ‘CustomerID: BLONP (Customer Name: londesdds! pe et fs Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-12 ‘Shipped Date: 2017-08-20 Products: Product Chai (Quantity: 25 Unit Price: 18.0 Total 450.0 Total Price: Total Price: 450.0"
order_10629.pdf,"Order ID: 10629 ‘Shipping Details: ‘Ship Name: Godos Cocina Tipica ‘Ship Address: C/ Romero, 33, ‘Ship Cty: Sevita ‘Ship Region: Souther Europe ‘Ship Postal Code: 41101 ‘Ship Country: Spain Customer Details: (CustomerID: GODOS (Customer Name: Godos Cocina Tipica Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-12 ‘Shipped Date: 2017-08-20 Products: Product. Tharinger Rostbratwurst ‘Quantity: 20 Unit Price: 123.79, Tota 2475.8 Product: Wimmers gute Semmeknadel (Quantity: 9 Unit Price: 33.25 Tota 200.25 Total Price: ‘otal Price: 2775.05"
order_10630.pdf,"Order ID: 10630 ‘Shipping Details: ‘Ship Name: KGniglch Essen ‘Ship Address: Maubelstr. 90 ‘Ship Cty: Brandenburg ‘Ship Region: Western Europe ‘Ship Postal Code: 14776 ‘Ship Country: Germany Customer Details: (Customer 1D: KOENE (Customer Name: Keniglch Essen Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-13, ‘Shipped Date: 2017-08-19 Products: Product Patéchinois (Quantity: 12 Unit Price: 26.0, Total 288.0 Product Lakai (Quantity: 35 Unit Price: 18.0 Total 630.0 Total Price: Total Price: 918.0"
order_10631.pdf,"Order ID: 10631 ‘Shipping Details: ‘Ship Name: La maison d-Asio ‘Ship Address: 1 rue Alsace-Loraine ‘Ship Cty: Toulouse ‘Ship Region: Western Europe ‘Ship Postal Code: 31000 ‘Ship Country: France Customer Details: (CustomerID: LAMAL (Customer Name: La maison Asie Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-14 ‘Shipped Date: 2017-08-15 Products: Product Rhénbrau Klosterbier ‘Quantity: 8 Unit Price: 7.75, Total 620 Total Price: ‘Total Price: 62.0"
order_10632.pdf,Order ID: 10632 ‘Shipping Details: ‘Ship Name: Die Wandernde Kuh ‘Ship Address: Adenauerallee 900 ‘Ship Cy: Sutgart ‘Ship Region: Western Europe ‘Ship Postal Code: 70563 ‘Ship Country: Germany Customer Details: (Customer 1D: WANDK (Customer Name: Die Wandemde Kuh Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-14 ‘Shipped Date: 2017-08-19 Products: Product: Chang ‘Quantity: 30 Unit Price: 19.0 Total 570.0 Product Getost ‘Quantity: 20 Unit Price: 2.5 Total 50.0 Total Price: ‘otal Price: 620.0
order_10633.pdf,"Order ID: 10633 ‘Shipping Details: ‘Ship Name: Emst Handel ‘Shp Address: Krchgaase 6 Ship Cty: Graz ‘Ship Region: Western Europe ‘Ship Postal Code: 8010 ‘Ship Country: Austria Customer Details: ‘Customer 1D: ERNSH (Customer Name: Emet Handel Employee Details: Employee Name: Robert King ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-15 ‘Shipped Date: 2017-08-18 Products: Product: Queso Manchego La Pastora| (Quantity: 36 Unit Price: 38.0 Total 1368.0 Product Kenbu Quantity: 13 Unit Price: 6.0 Tota 78.0 Product Gumbir Gummibarchen Quantity: 35 Unit Price: 91.23 Total: 1093.05 Product Tarte au suere ‘Quantity: 80 Unit Price: 49.3, Tota 3944.0 Total Price: “otal Price: 6489.05"
order_10634.pdf,"Order ID: 10634 ‘Shipping Details: ‘Ship Name: Foles gourmandes ‘Ship Address: 184, chaussée de Tournai ‘Ship Cty: Lile ‘Ship Region: Western Europe ‘Ship Postal Code: 59000 ‘Ship Country: France Customer Details: (CustomerID: FOLIG (Customer Name: Foes gourmandes Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-18, ‘Shipped Date: 2017-08-21 Products: Product. Uncle Bob's Organic Dried Pears (Quantity: 35 Unit Price: 30.0 Total 1050.0 Product Camarvon Tigers ‘Quantity: 50 Unit Price: 62.5, Tota 3125.0 Product Manjimup Dried Apples Quantity: 15 Unit Price: 53.0, Total 795.0 Product Rhénbrau Klosterbier ‘Quantity: 2 Unit Price: 7.75, Tota 155 Total Price: ‘otal Price: 4985.5"
order_10635.pdf,"Order ID: 10635 ‘Shipping Details: ‘Ship Name: Magazzini Aimentari Riunit ‘Ship Address: Via Ludovico l Mero 22 ‘Ship Cy: Bergamo ‘Ship Region: Southern Europe ‘Ship Postal Code: 24100 ‘Ship Country: aly Customer Details: (CustomerID: MAGAA (Customer Name: Magazzini Alimentari Riu Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2017-08-18 ‘Shipped Date: 2017-08-21 Products: Product Chef Anton's Cajun Seasoning ‘Quantity: 10 Unit Price: 220 Tota 220.0 Product Chef Anton's Gumbo Mix ‘Quantity: 15 Unit Price: 21.35 Tota 320.25 Product Gustaf Knackebrod (Quantity: 40 Unit Price: 21.0, Total 840.0 Total Price: ‘otal Price: 1980.25"
order_10636.pdf,"Order ID: 10636 ‘Shipping Details: ‘Ship Name: Wartian Herklus ‘Ship Address: Torkatu 38 ‘Ship Cty: Oulu ‘Ship Region: Scandinavia ‘Ship Postal Code: 90110 ‘Ship Country: Finiand Customer Details: (CustomerID: WARTH ‘Customer Name: Wartian Herkku Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-19 ‘Shipped Date: 2017-08-26 Products: Product. Chef Anton's Cajun Seasoning (Quantity: 25 Unit Price: 220 Total 550.0 Product Escargots de Bourgogne ‘Quantity: 6 Unit Price: 13.25 Toa 79.5 Total Price: ‘Total Price: 620.5,"
order_10637.pdf,"Order ID: 10637 ‘Shipping Details: ‘Ship Name: Queen Cazinha ‘Ship Address: Alameda dos Candrios, 891 ‘Ship iy: Sa0 Paulo ‘Ship Region: South America ‘Ship Postal Code: 05487-020 ‘Ship Country: Brazil Customer Details: (CustomerID: QUEEN (Customer Name: Queen Cozinha Employee Details: Employee Name: Michael Suyama ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-19 ‘Shipped Date: 2017-08-26 Products: Product Queso Cabrales ‘Quantity: 10 Unit Price: 21.0, Tota 210.0 Product Valkoinen sullaa (Quantity: 25 Unit Price: 16.25 Total 406.25 Product Gnecchi di nonna Alice (Quantity: 60 Unit Price: 38.0, Tota 2280.0 Total Price: “otal Price: 2896.25"
order_10638.pdf,"Order ID: 10638 ‘Shipping Details: ‘Ship Name: LINO-Delicateses ‘Ship Address: Ave. § de Mayo Porlamar ‘Ship Cy: de Margarita ‘Ship Region: South America ‘Ship Postal Code: 4980 ‘Ship Country: Venezuela Customer Details: (Customer 1D: LINOD. (Customer Name: LINO-Delcateses Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-20 ‘Shipped Date: 2017-00-01, Products: Product Rogede silt ‘Quantity: 20 Unit Price: 9:5 Total 190.0 Product Louisiana Fiery Hot Pepper Sauce ‘Quanity: 21 Unit Price: 21.05 Total 442.05 Product Mozzarella di Giovanni (Quantity: 60 Unit Price: 34.8 Total 2068.0 Total Price: ‘otal Price: 2720.05"
order_10639.pdf,"Order ID: 10639 ‘Shipping Details: ‘Ship Name: Santé Gourmet ‘Ship Address: Ering Skakkes gate 78 ‘Ship Cy: tavern ‘Ship Region: Scandinavia ‘Ship Postal Code: 4110 ‘Ship Country: Norway Customer Details: (CustomerID: SANTG (Customer Name: Santé Gourmet Employee Details: Employee Name: Robert King ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-20 ‘Shipped Date: 2017-08-27 Products: Product Camarvon Tigers Quantity: 8 Unit Price: 62.5, Total 500.0 Total Price: ‘otal Price: 500.0"
order_10640.pdf,"Order ID: 10640 ‘Shipping Details: ‘Ship Name: Die Wandernde Kuh ‘Ship Address: Adenauerallee 900 ‘Ship Cy: Sutgart ‘Ship Region: Western Europe ‘Ship Postal Code: 70563 ‘Ship Country: Germany Customer Details: (Customer 1D: WANDK (Customer Name: Die Wandemde Kuh Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-21 ‘Shipped Date: 2017-08-28 Products: Product: Gudbrandsdaleost ‘Quantity: 20 Unit Price: 36.0, Total 720.0 Product Outback Lager ‘Quantity: 15 Unit Price: 15.0 Total 225.0 Total Price: ‘Total Price: 945.0"
order_10641.pdf,Order ID: 10641 ‘Shipping Details: ‘Ship Name: HILARION-Abastos ‘Ship Address: Carrera 2 con Ave. Carlos Soublete #8-35 ‘Ship Gy: San Cristobal ‘Ship Region: South America ‘Ship Postal Code: 5022 ‘Ship Country: Venezuela Customer Details: (CustomerID: HILAA (Customer Name: HILARION-Abastos Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-22 ‘Shipped Date: 2017-08-26 Products: Product: Chang ‘Quantity: 50 Unit Price: 19.0 Total 950.0 Product Boston Crab Meat ‘Quantity: 60 Unit Price: 18.4 Tota 1104.0 Total Price: ‘otal Price: 2054.0
order_10642.pdf,"Order ID: 10642 ‘Shipping Details: ‘Ship Name: Simons bistro ‘Ship Address: Vinbotet 34 ‘Ship Cty: Kebeshavn ‘Ship Region: Northern Europe ‘Ship Postal Code: 1734 ‘Ship Country: Denmark Customer Details: (CustomerID: SIMOB Customer Name: Simons bistro Employee Details: Employee Name: Robert King ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-22 ‘Shipped Date: 2017-00-05 Products: Product Sir Rodney's Scones ‘Quantity: 30 Unit Price: 10.0 Tota 300.0 Product Stop dérable ‘Quantity: 20 Unit Price: 28.5, Total 570.0 Total Price: ‘otal Price: 870.0"
order_10643.pdf,"Order ID: 10643 ‘Shipping Details: ‘Ship Name: Areds Futoriste ‘Ship Address: Obere Str. 57 ‘Ship Cty: Berin ‘Ship Region: Western Europe ‘Ship Postal Code: 12209 ‘Ship Country: Germany Customer Details: (Customer 1D: ALFKI Customer Name: Alreds Futerkiste Employee Details: Employee Name: Michael Suyama ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-25 ‘Shipped Date: 2017-00-02 Products: Product Rossle Sauerkraut (Quantity: 15 Unit Price: 45.6, Total 684.0 Product Chartreuse vere ‘Quanity: 21 Unit Price: 18.0 Total 378.0 Product Spegesié (Quanity: 2 Unit Price: 12.0 Tota 240 Total Price: ‘otal Price: 1086.0"
order_10644.pdf,"Order ID: 10644 ‘Shipping Details: ‘Ship Name: Welington Importadora ‘Ship Address: Rua do Mercado, 12 ‘Ship Ciy: Resende ‘Ship Region: South America ‘Ship Postal Code: 08737-363, ‘Ship Country: Brazil, Customer Details: (CustomerID: WELLL {Customer Name: Wellington Importadora Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-25 ‘Shipped Date: 2017-00-01, Products: Product Camarvon Tigers (Quantity: 4 Unit Price: 62.5, Tota 250.0 Product Ipoh Coffee ‘Quantity: 20 Unit Price: 46.0, Total 920.0 Product Spegesié ‘Quanity: 21 Unit Price: 120 Total 252.0 Total Price: Total Price: 14220"
order_10645.pdf,"Order ID: 10645 ‘Shipping Details: ‘Ship Name: Hanari Carnes ‘Ship Address: Rua do Pago, 67 ‘Ship Cy: Rio de Janeiro ‘Ship Region: South America ‘Ship Postal Code: 05454-876, ‘Ship Country: Brazil Customer Details: (Customer 1D: HANAR (Customer Name: Hanari Carnes Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-08-26, ‘Shipped Date: 2017-00-02 Products: Product Camarvon Tigers ‘Quantity: 20 Unit Price: 62.5, Total 1250.0 Product inlagd Sit ‘Quantity: 15 Unit Price: 19.0 Total 285.0 Total Price: “otal Price: 1535.0"
order_10646.pdf,"Order ID: 10646 ‘Shipping Details: ‘Ship Name: Hungry Ow Al-Night Grocers ‘Ship Address: 8 Johnstown Road ‘Ship Cty: Cork ‘Ship Region: British sles ‘Ship Postal Code: None ‘Ship Country: Ireland Customer Details: (Customer 1D: HUNGO (Customer Name: Hungry Ow Al-Night Grocers Employee Details: Employee Name: Anne Dodsworth ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-27 ‘Shipped Date: 2017-00-03 Products: Product Chai (Quantity: 15 Unit Price: 18.0 Tota 270.0 Product ture (Quantity: 18 Unit Price: 31.0, Total 558.0 Product Flotemysost (Quantity: 30 Unit Price: 21.5, Total 645.0 Product Original Frankurter grine Sotte (Quantity: 35 Unit Price: 130 Total 455.0 Total Price: Total Price: 1928.0"
order_10647.pdf,"Order ID: 10647 ‘Shipping Details: ‘Ship Name: Que Delicia ‘Ship Address: Rua da Panicadora, 12 ‘Ship Cy: Rio de Janeiro ‘Ship Region: South America ‘Ship Postal Code: 02389-673, ‘Ship Country: Brazil, Customer Details: (CustomerID: QUEDE (Customer Name: Que Delica Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-27 ‘Shipped Date: 2017-00-03 Products: Product Teatine Chocolate Bleculs ‘Quantity: 30 Unit Price: 9.2 Total 276.0 Product: Chartreuse vere ‘Quantity: 20 Unit Price: 18.0 Tota 360.0 Total Price: ‘Total Price: 626.0"
order_10648.pdf,"Order ID: 10648 ‘Shipping Details: ‘Ship Name: Ricardo Adocicados ‘Ship Address: Av. Copacabana, 267 ‘Ship Cy: Rio de Janeiro ‘Ship Region: South America ‘Ship Postal Code: 02389-890 ‘Ship Country: Brazil, Customer Details: ‘Customer 1D: RICAR (Customer Name: Ricardo Adocicados Employee Details: Employee Name: Steven Buchanan ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-08-28 ‘Shipped Date: 2017-00-09 Products: Product Gustaf Knackebrod Quantity: 15 Unit Price: 21.0, Total 315.0 Product Guarana Fantastica ‘Quantity: 15 Unit Price: 4.5 Total 67.5 Total Price: ‘Total Price: 382.5"
order_10649.pdf,"Order ID: 10649 ‘Shipping Details: ‘Ship Name: Maison Dewey ‘Ship Address: Rue Joseph-Bens 532 ‘Ship Cy: Bruxelles ‘Ship Region: Western Europe ‘Ship Postal Code: B-1180 ‘Ship County: Belgium Customer Details: (CustomerID: MAISD (Customer Name: Maison Dewey Employee Details: Employee Name: Steven Buchanan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2017-08-28 ‘Shipped Date: 2017-08-29 Products: Product Rossle Sauerkraut ‘Quantity: 20 Unit Price: 45.6, Total 912.0 Product Mozzarella di Giovanni (Quantity: 15 Unit Price: 36.8, Total 522.0 Total Price: Total Price: 1434.0"
order_10650.pdf,"Order ID: 10650 ‘Shipping Details: ‘Ship Name: Familia Arquibaldo ‘Ship Address: Rua Orbs, 92 ‘Ship Gy: Sa0 Paulo ‘Ship Region: South America ‘Ship Postal Code: 0542-030 ‘Ship Country: Brazil Customer Details: (Customer 1D: FAMIA (Customer Name: Famia Arquibaldo Employee Details: Employee Name: Steven Buchanan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: (Order Date: 2017-08-29 ‘Shipped Date: 2017-00-03 Products: Product Nord-Ost Maljeshering| ‘Quantity: 30 Unit Price: 25.69 Total 776.7 Product Perth Pasties (Quantity: 25 Unit Price: 32.8 Total 819.9999900090090 Product Touriére (Quantity: 30 Unit Price: 7.45, Total 223.5 Total Price: ‘otal Price: 1820 1999990900008"
order_10651.pdf,"Order ID: 10651 ‘Shipping Details: ‘Ship Name: Die Wandernde Kuh ‘Ship Address: Adenauerallee 900 ‘Ship Cy: Sutgart ‘Ship Region: Western Europe ‘Ship Postal Code: 70563 ‘Ship Country: Germany Customer Details: (Customer 1D: WANDK (Customer Name: Die Wandemde Kuh Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-09-01 ‘Shipped Date: 2017-00-11, Products: Product Teatine Chocolate Bleculs Quantity: 12 Unit Price: 9:2 ‘oat 110.30999990900909 Product Gustaf Knackebrod ‘Quantity: 20 Unit Price: 21.0, Total 420.0 Total Price: Total Price: 520.4"
order_10652.pdf,"Order ID: 10652 ‘Shipping Details: ‘Ship Name: Gourmet Lanchonetes ‘Ship Address: Av. Brasil, 442 ‘Ship Cay: Campinas ‘Ship Region: South America ‘Ship Postal Code: 04876-7865, ‘Ship Country: Brazil, Customer Details: ‘CustomerID: GOURL (Customer Name: Gourmet Lanchonetes Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-09-01 ‘Shipped Date: 2017-00-08 Products: Product Nord-Ost Maljeshering| ‘Quantity: 2 Unit Price: 25.69 Total 51.78 Product Singaporean Hokkien Fried Mee ‘Quantity: 20 Unit Price: 14.0 Tota 280.0 Total Price: Total Price: 331.78"
order_10653.pdf,"Order ID: 10653 ‘Shipping Details: ‘Ship Name: Frankenversand ‘Ship Address: Berliner Platz 43 ‘Ship Gay: Munchen ‘Ship Region: Western Europe ‘Ship Postal Code: 80805 ‘Ship Country: Germany Customer Details: (CustomerID: FRANK (Customer Name: Frankenversand Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-09-02 ‘Shipped Date: 2017-00-19 Products: Product Paviova ‘Quantity: 30 Unit Price: 17.45 Total 523.5 Product Camembert Pierrot ‘Quantity: 20 Unit Price: 36.0, Total 680.0 Total Price: ‘otal Price: 12035"
order_10654.pdf,"Order ID: 10654 ‘Shipping Details: ‘Ship Name: Berglunds snabbkop ‘Ship Address: Berguvsvagen 6: ‘Ship Gy: Lulea ‘Ship Region: Northern Europe ‘Ship Postal Code: §-958 22 ‘Ship County: Sweden Customer Details: (CustomerID: BERGS ‘Customer Name: Berglunds snabbkop Employee Details: Employee Name: Steven Buchanan ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-09-02 ‘Shipped Date: 2017-00-11, Products: Product Chef Anton's Cajun Seasoning (Quantity: 12 Unit Price: 220 Total 264.0 Product: Chartreuse vere ‘Quantity: 20 Unit Price: 18.0 Tota 360.0 Product Touriere (Quantity: 6 Unit Price: 745, Total 44.7 Total Price: ‘otal Price: 668.7"
order_10655.pdf,"Order ID: 10655 ‘Shipping Details: ‘Ship Name: Reggiani Caseitit ‘Ship Address: Strada Provincale 124 ‘Ship Cy: Reggio Emilia ‘Ship Region: Southern Europe ‘Ship Postal Code: 42100 ‘Ship Country: tly Customer Details: (CustomerID: REGGE (Customer Name: Reggiani Case! Employee Details: Employee Name: Nancy Davetio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-09-03 ‘Shipped Date: 2017-00-11, Products: Product Jack's New England Clam Chowder ‘Quantity: 20 Unit Price: 9.65, Total 193.0 Total Price: ‘otal Price: 193.0"
order_10656.pdf,Order ID: 10656 ‘Shipping Details: ‘Ship Name: Great Lakes Food Market ‘Ship Address: 2732 Baker Blvd ‘Ship Cy: Eugene ‘Ship Region: North America ‘Ship Postal Code: 97403 ‘Ship Country: USA Customer Details: (CustomerID: GREAL (Customer Name: Great Lakes Food Market Employee Details: Employee Name: Michael Suyama ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-09-08 ‘Shipped Date: 2017-09-10 Products: Product Tots ‘Quantity: 3 Unit Price: 23.25 Total 69.75 Product Gula Malacca (Quantity: 28 Unit Price: 19.45 Total 544.6 Product Zaanee koeken (Quantty:6 Unit Price: 9.5 Total 57.0 Total Price: Total Price: 671.35
order_10657.pdf,"Order ID: 10657 ‘Shipping Details: ‘Ship Name: Save-a-ot Markets ‘Ship Address: 187 Suffolk Lr ‘Ship Cty: Boise ‘Ship Region: North America ‘Ship Postal Code: 83720 ‘Ship Country: USA Customer Details: (CustomerID: SAVEA (Customer Name: Save-o-ot Markets Employee Details: Employee Name: Ancrow Fuller ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-09-08 ‘Shipped Date: 2017-09-15 Products: Product Genen Shouyu ‘Quantity: 50 Unit Price: 15.5, Total 775.0 Product Jack's New England Clam Chowder ‘Quantity: 24 Unit Price: 9.65, ‘Totat-231.60000000000002 Product Spegesia Quantity: 45 Unit Price: 120, Total 540.0 Product Zaanee koeken ‘Quantity: 10 Unit Price: 9.5 Total 95.0 Product Gnecchi di nonna Alice Quantity: 45 Unit Price: 38.0 Tota 1710.0 Product Camembert Pierrot ‘Quantity: 30 Unit Price: 34.0, Total 1020.0 Total Price: Total Price: 4971.6"
order_10658.pdf,"Order ID: 10658 ‘Shipping Details: ‘Ship Name: QUICK-Stop ‘Ship Address: TaucherstraBe 10 ‘Ship Cty: Cunewalde ‘Ship Region: Western Europe ‘Ship Postal Code: 1307 ‘Ship Country: Germany Customer Details: (CustomerID: QUICK (Customer Name: QUICK-Stop Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2017-09-08 ‘Shipped Date: 2017-00-08 Products: Product Sir Rodney's Scones ‘Quantity: 60 Unit Price: 10.0 Total 600.0 Product Boston Crab Meat ‘Quantity: 70 Unit Price: 18.4 Total 1288.0 Product Camembert Pierrot (Quantity: 55 Unit Price: 34.0, Total 1870.0 Product Original Frankurter grane Sotte ‘Quantity: 70 Unit Price: 130 Total 910.0 Total Price: ‘otal Price: 4668.0"
order_10659.pdf,"Order ID: 10659 ‘Shipping Details: ‘Ship Name: Queen Cazinha ‘Ship Address: Alameda dos Candrios, 891 ‘Ship iy: Sa0 Paulo ‘Ship Region: South America ‘Ship Postal Code: 05487-020 ‘Ship Country: Brazil Customer Details: (CustomerID: QUEEN (Customer Name: Queen Cozinha Employee Details: Employee Name: Robert King ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: (Order Date: 2017-09-05, ‘Shipped Date: 2017-09-10 Products: Product: Gorgonzola Teno ‘Quantity: 20 Unit Price: 125 Total 250.0 Product Boston Crab Meat ‘Quanity: 24 Unit Price: 18.4 Total 441 so999000900907, Product Outback Lager (Quantity: 40 Unit Price: 150 Total 600.0 Total Price: ‘otal Price: 1201.6"
order_10660.pdf,"Order ID: 10660 ‘Shipping Details: ‘Ship Name: Hungry Coyote Import Store ‘Ship Address: City Center Plaza 516 Main St ‘Ship Cty: Elgin ‘Ship Region: North America ‘Ship Postal Code: 97827 ‘Ship Country: USA Customer Details: (CustomerID: HUNGE ‘Customer Name: Hungry Coyote Import Sore Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: (Order Date: 2017-09-08 ‘Shipped Date: 2017-10-15 Products: Product Sr Rodney's Marmalade ‘Quanity: 21 Unit Price: 81.0, Total 1701.0 Total Price: Total Price: 1701.0"
